# file...... nodes_voltage_B.csv
# date...... Fri Oct 27 14:51:54 2017
# user...... mast9
# host...... (null)
# group..... class= node
# property.. voltage_B
# limit..... -1
# interval.. 3600
# timestamp,Node3,Node8,Node13,Node14,Node1401,Node15,Node18,Node21,Node23,Node25,Node26,Node2601,Node27,Node36,Node40,Node44,Node54,Node57,Node61,Node67,Node6701,Node72,Node78,Node81,Node89,Node91,Node93,Node97,Node101,Node105,Node108,Node110,Node135,Node149,Node1491,Node150,Node151,Node152,Node160,Node195,Node197,Node250,Node251,Node300,Node350,Node450,Node451,Node610,Node611
2016-01-01 10:00:00 PST,+0+0j,-2158.01+1302.82j,-2158.72+1312.7j,+0+0j,+0+0j,+0+0j,-2156.42+1324.08j,-2156.14+1323.62j,-2156.96+1323.1j,-2157.88+1322.65j,+0+0j,+0+0j,+0+0j,-2154.85+1332.49j,-2153.31+1333.01j,-2152.37+1337.94j,-2161.23+1329.78j,-2159.16+1340.52j,-2155.02+1361.62j,-2167.01+1379.46j,-2168.47+1370.13j,-2166.58+1389.56j,-2168.85+1404.12j,-2174.55+1414.54j,-2160.45+1424.61j,-2158.92+1427.07j,-2157.83+1429.59j,-2165.78+1376.56j,-2164.67+1373.82j,-2163.53+1371.32j,-2162.81+1367.93j,+0+0j,-2156.42+1324.08j,-2153.77+1272.74j,-2153.78+1272.75j,-2063.53+1219.4j,-2158.12+1356.33j,-2158.71+1312.7j,-2155.01+1361.62j,-2157.45+1429.83j,-2165.78+1376.55j,-2158.61+1322.74j,-2158.61+1322.74j,-2158.12+1356.33j,-2158.12+1356.33j,-2165.32+1375.3j,-2165.32+1375.3j,-248.656+157.11j,-2155.02+1361.62j
2016-01-01 11:00:00 PST,+0+0j,-2158.45+1302.49j,-2159.3+1312.32j,+0+0j,+0+0j,+0+0j,-2157.21+1323.67j,-2156.93+1323.24j,-2157.75+1322.75j,-2158.67+1322.31j,+0+0j,+0+0j,+0+0j,-2155.75+1332.02j,-2154.23+1332.52j,-2153.37+1337.41j,-2161.97+1329.23j,-2160.07+1339.94j,-2156.25+1360.97j,-2168.4+1378.75j,-2169.71+1369.47j,-2168.1+1388.84j,-2170.56+1403.34j,-2176.32+1413.8j,-2162.36+1423.78j,-2160.86+1426.25j,-2159.8+1428.76j,-2167.19+1375.83j,-2166.08+1373.11j,-2164.95+1370.58j,-2164.16+1367.21j,+0+0j,-2157.2+1323.66j,-2153.84+1272.61j,-2153.86+1272.62j,-2063.6+1219.28j,-2159.35+1355.67j,-2159.29+1312.31j,-2156.24+1360.97j,-2159.45+1429j,-2167.19+1375.83j,-2159.41+1322.44j,-2159.41+1322.44j,-2159.35+1355.68j,-2159.35+1355.68j,-2166.8+1374.52j,-2166.8+1374.52j,-248.798+157.035j,-2156.25+1360.97j
2016-01-01 12:00:00 PST,+0+0j,-2158.64+1302.52j,-2159.54+1312.38j,+0+0j,+0+0j,+0+0j,-2157.52+1323.74j,-2157.24+1323.32j,-2158.07+1322.84j,-2158.99+1322.41j,+0+0j,+0+0j,+0+0j,-2156.12+1332.09j,-2154.6+1332.59j,-2153.77+1337.48j,-2162.29+1329.33j,-2160.46+1340.07j,-2156.78+1361.2j,-2168.99+1378.94j,-2170.24+1369.71j,-2168.74+1389.02j,-2171.26+1403.51j,-2177.03+1413.98j,-2163.16+1423.89j,-2161.68+1426.36j,-2160.63+1428.86j,-2167.78+1376.01j,-2166.67+1373.28j,-2165.53+1370.73j,-2164.72+1367.34j,+0+0j,-2157.51+1323.73j,-2153.86+1272.57j,-2153.88+1272.58j,-2063.63+1219.24j,-2159.86+1355.78j,-2159.53+1312.38j,-2156.77+1361.2j,-2160.28+1429.09j,-2167.78+1376.01j,-2159.73+1322.55j,-2159.73+1322.55j,-2159.85+1355.78j,-2159.85+1355.78j,-2167.43+1374.66j,-2167.43+1374.66j,-248.859+157.062j,-2156.78+1361.2j
2016-01-01 13:00:00 PST,+0+0j,-2159.17+1302.19j,-2160.25+1311.95j,+0+0j,+0+0j,+0+0j,-2158.54+1323.28j,-2158.27+1322.92j,-2159.1+1322.47j,-2160.02+1322.07j,+0+0j,+0+0j,+0+0j,-2157.29+1331.55j,-2155.82+1332.03j,-2155.09+1336.83j,-2163.22+1328.62j,-2161.6+1339.26j,-2158.37+1360.17j,-2170.8+1377.85j,-2171.84+1368.67j,-2170.72+1387.94j,-2173.53+1402.36j,-2179.4+1412.89j,-2165.53+1422.77j,-2164.08+1425.26j,-2163.06+1427.76j,-2169.63+1374.91j,-2168.55+1372.2j,-2167.44+1369.62j,-2166.54+1366.27j,+0+0j,-2158.53+1323.27j,-2153.9+1272.56j,-2153.91+1272.57j,-2063.65+1219.23j,-2161.52+1354.88j,-2160.24+1311.95j,-2158.36+1360.16j,-2162.72+1427.98j,-2169.64+1374.9j,-2160.76+1322.26j,-2160.76+1322.26j,-2161.51+1354.88j,-2161.51+1354.88j,-2169.37+1373.48j,-2169.37+1373.48j,-249.043+156.942j,-2158.37+1360.17j
2016-01-01 14:00:00 PST,+0+0j,-2158.94+1302.28j,-2159.93+1312.08j,+0+0j,+0+0j,+0+0j,-2158.08+1323.43j,-2157.8+1323.05j,-2158.63+1322.58j,-2159.55+1322.17j,+0+0j,+0+0j,+0+0j,-2156.75+1331.74j,-2155.25+1332.23j,-2154.47+1337.06j,-2162.78+1328.86j,-2161.05+1339.52j,-2157.59+1360.48j,-2169.91+1378.21j,-2171.06+1368.98j,-2169.74+1388.3j,-2172.41+1402.76j,-2178.25+1413.28j,-2164.3+1423.19j,-2162.83+1425.68j,-2161.79+1428.18j,-2168.72+1375.27j,-2167.64+1372.56j,-2166.52+1369.99j,-2165.67+1366.64j,+0+0j,-2158.07+1323.43j,-2153.92+1272.51j,-2153.94+1272.52j,-2063.68+1219.18j,-2160.72+1355.2j,-2159.92+1312.07j,-2157.58+1360.47j,-2161.44+1428.41j,-2168.73+1375.27j,-2160.29+1322.34j,-2160.29+1322.34j,-2160.72+1355.2j,-2160.72+1355.2j,-2168.41+1373.89j,-2168.41+1373.89j,-248.953+156.978j,-2157.59+1360.48j
2016-01-01 15:00:00 PST,+0+0j,-2158.25+1302.84j,-2158.99+1312.8j,+0+0j,+0+0j,+0+0j,-2156.73+1324.25j,-2156.46+1323.81j,-2157.28+1323.29j,-2158.19+1322.84j,+0+0j,+0+0j,+0+0j,-2155.16+1332.67j,-2153.62+1333.19j,-2152.7+1338.14j,-2161.51+1329.96j,-2159.46+1340.72j,-2155.39+1361.83j,-2167.4+1379.68j,-2168.84+1370.34j,-2166.96+1389.81j,-2169.26+1404.4j,-2175.01+1414.87j,-2160.69+1424.93j,-2159.15+1427.41j,-2158.05+1429.92j,-2166.18+1376.76j,-2165.09+1374.03j,-2163.97+1371.51j,-2163.23+1368.12j,+0+0j,-2156.73+1324.24j,-2153.91+1272.54j,-2153.92+1272.55j,-2063.67+1219.21j,-2158.51+1356.53j,-2158.98+1312.79j,-2155.38+1361.82j,-2157.65+1430.18j,-2166.19+1376.76j,-2158.93+1322.95j,-2158.93+1322.95j,-2158.51+1356.53j,-2158.51+1356.53j,-2165.75+1375.48j,-2165.75+1375.48j,-248.699+157.134j,-2155.39+1361.83j
2016-01-01 16:00:00 PST,+0+0j,-2152.36+1305.54j,-2150.91+1316.25j,+0+0j,+0+0j,+0+0j,-2145.26+1328.04j,-2144.94+1327.07j,-2145.72+1326.12j,-2146.61+1325.41j,+0+0j,+0+0j,+0+0j,-2141.81+1337.15j,-2139.8+1337.95j,-2137.61+1343.69j,-2150.67+1335.81j,-2146.03+1347.14j,-2136.67+1369.29j,-2146.11+1388.04j,-2150+1377.84j,-2143.68+1398.23j,-2142.9+1413.69j,-2147.74+1423.61j,-2132.02+1434.54j,-2130.1+1436.86j,-2128.64+1439.41j,-2144.47+1385.34j,-2143.19+1382.45j,-2141.97+1380.35j,-2142.19+1376.74j,+0+0j,-2145.25+1328.04j,-2153.83+1272.6j,-2153.85+1272.62j,-2063.6+1219.28j,-2139.5+1363.95j,-2150.9+1316.24j,-2136.66+1369.28j,-2128.02+1439.81j,-2144.47+1385.34j,-2147.29+1324.93j,-2147.29+1324.93j,-2139.49+1363.95j,-2139.49+1363.95j,-2142.86+1385.1j,-2142.86+1385.1j,-246.539+157.995j,-2136.67+1369.29j
2016-01-01 17:00:00 PST,+0+0j,-2148+1310.45j,-2145.07+1322.46j,+0+0j,+0+0j,+0+0j,-2137.01+1334.98j,-2136.66+1333.62j,-2137.42+1332.35j,-2138.3+1331.43j,+0+0j,+0+0j,+0+0j,-2132.09+1344.85j,-2129.84+1345.93j,-2126.78+1352.46j,-2142.96+1345.05j,-2136.48+1357.26j,-2123.52+1381.05j,-2131.06+1400.4j,-2136.77+1389.66j,-2126.98+1410.71j,-2123.86+1426.88j,-2128.13+1436.54j,-2110.24+1448.03j,-2107.93+1450.24j,-2106.09+1452.81j,-2129.22+1397.7j,-2127.86+1394.62j,-2126.59+1392.7j,-2127.49+1388.82j,+0+0j,-2137.01+1334.97j,-2153.41+1273.18j,-2153.43+1273.21j,-2063.2+1219.84j,-2126.1+1374.79j,-2145.06+1322.45j,-2123.52+1381.04j,-2105.19+1453.37j,-2129.23+1397.7j,-2138.95+1330.56j,-2138.95+1330.56j,-2126.09+1374.79j,-2126.09+1374.79j,-2127.06+1397.97j,-2127.06+1397.97j,-245.022+159.352j,-2123.52+1381.05j
2016-01-01 18:00:00 PST,+0+0j,-2146.34+1312.92j,-2142.95+1325.53j,+0+0j,+0+0j,+0+0j,-2134.1+1338.42j,-2133.74+1336.92j,-2134.49+1335.53j,-2135.36+1334.52j,+0+0j,+0+0j,+0+0j,-2128.6+1348.65j,-2126.36+1349.8j,-2123.04+1356.65j,-2140.21+1349.39j,-2133.07+1361.94j,-2118.95+1386.33j,-2125.81+1405.92j,-2132.16+1394.97j,-2121.07+1416.32j,-2117.11+1432.74j,-2121.25+1442.29j,-2101.97+1454.18j,-2099.46+1456.38j,-2097.41+1458.96j,-2123.99+1403.19j,-2122.63+1400.03j,-2121.39+1398.16j,-2122.53+1394.2j,+0+0j,-2134.09+1338.41j,-2153.1+1273.62j,-2153.12+1273.64j,-2062.91+1220.26j,-2121.56+1379.75j,-2142.94+1325.51j,-2118.94+1386.31j,-2096.34+1459.62j,-2123.99+1403.18j,-2136+1333.55j,-2136+1333.55j,-2121.55+1379.75j,-2121.55+1379.75j,-2121.74+1403.55j,-2121.74+1403.55j,-244.494+159.961j,-2118.95+1386.33j
2016-01-01 19:00:00 PST,+0+0j,-2146.36+1313.17j,-2143.02+1325.79j,+0+0j,+0+0j,+0+0j,-2134.27+1338.72j,-2133.92+1337.23j,-2134.67+1335.85j,-2135.53+1334.84j,+0+0j,+0+0j,+0+0j,-2128.8+1348.95j,-2126.59+1350.09j,-2123.31+1356.94j,-2140.34+1349.65j,-2133.26+1362.19j,-2119.29+1386.53j,-2126.21+1406.12j,-2132.5+1395.18j,-2121.49+1416.54j,-2117.6+1432.95j,-2121.78+1442.52j,-2102.32+1454.46j,-2099.79+1456.67j,-2097.74+1459.26j,-2124.41+1403.37j,-2123.08+1400.22j,-2121.85+1398.33j,-2122.98+1394.4j,+0+0j,-2134.27+1338.71j,-2152.98+1273.78j,-2153+1273.81j,-2062.8+1220.42j,-2121.95+1379.99j,-2143.01+1325.77j,-2119.28+1386.52j,-2096.65+1459.93j,-2124.42+1403.37j,-2136.18+1333.9j,-2136.18+1333.9j,-2121.94+1379.99j,-2121.94+1379.99j,-2122.21+1403.7j,-2122.21+1403.7j,-244.533+159.984j,-2119.29+1386.53j
